Emblem_ID,Factory_CName,Factory_Address,Factory_Tel,Factory_Fax,Factory_Director,Material_Name,PType_Name,Product_Name
136174,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍石斑魚(丁、片、塊)
136173,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍龍膽石斑魚(丁、片、塊)
136172,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍龍虎斑魚(丁、片、塊)
136171,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鱸魚(丁、片、塊)
136170,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍六帶鰺魚(丁、片、塊)
136169,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鮪魚(丁、片、塊)
136168,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍青魽魚(丁、片、塊)
136167,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍紅魽魚(丁、片、塊)
136166,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍水鯊魚(丁、片、塊)
136165,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍旗魚(丁、片、塊)
136164,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍烏魚(丁、片、塊)
136163,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷魚圈
136163,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷耳條
136162,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍現撈小卷
136161,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍白蝦仁
136161,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍白蝦
136155,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鰹魚(丁、片、塊)
136154,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍石斑魚(丁、片、塊)
136153,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍龍膽石斑魚(丁、片、塊)
136152,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍龍虎斑魚(丁、片、塊)
136151,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鱸魚(丁、片、塊)
136150,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍六帶鰺魚(丁、片、塊)
136149,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鮪魚(丁、片、塊)
136148,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍青魽魚(丁、片、塊)
136147,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍紅魽魚(丁、片、塊)
136146,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍水鯊魚(丁、片、塊)
136145,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍旗魚(丁、片、塊)
136144,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍烏魚(丁、片、塊)
136143,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷魚圈
136143,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷耳條
136142,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍現撈小卷
136141,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍白蝦仁
136141,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍白蝦
136135,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鰹魚(丁、片、塊)
136134,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍石斑魚(丁、片、塊)
136133,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍龍膽石斑魚(丁、片、塊)
136132,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍龍虎斑魚(丁、片、塊)
136131,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鱸魚(丁、片、塊)
136130,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍六帶鰺魚(丁、片、塊)
136129,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鮪魚(丁、片、塊)
136128,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍青魽魚(丁、片、塊)
136127,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍紅魽魚(丁、片、塊)
136126,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍水鯊魚(丁、片、塊)
136125,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍旗魚(丁、片、塊)
136124,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍烏魚(丁、片、塊)
136123,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷魚圈
136123,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷耳條
136122,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍現撈小卷
136121,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍白蝦仁
136121,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍白蝦
136115,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鰹魚(丁、片、塊)
136114,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍石斑魚(丁、片、塊)
136113,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍龍膽石斑魚(丁、片、塊)
136112,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍龍虎斑魚(丁、片、塊)
136111,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鱸魚(丁、片、塊)
136110,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍六帶鰺魚(丁、片、塊)
136109,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍鮪魚(丁、片、塊)
136108,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍青魽魚(丁、片、塊)
136107,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍紅魽魚(丁、片、塊)
136106,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍水鯊魚(丁、片、塊)
136105,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍旗魚(丁、片、塊)
136104,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍烏魚(丁、片、塊)
136103,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷魚圈
136103,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷耳條
136102,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍現撈小卷
136101,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍白蝦仁
136101,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍白蝦
136008,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍鮪魚(片/丁)(OEM)
136007,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍旗魚(片/丁)(OEM)
136006,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍水鯊魚(片/丁)(OEM)
136005,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍鮮魷魚分切(OEM)
136005,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍魷魚圈(OEM)
136005,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍魷耳條(OEM)
136004,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍鮪魚(片/丁)
136003,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍旗魚(片/丁)
136002,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍水鯊魚(片/丁)
136001,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍鮮魷魚分切
136001,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍魷魚圈
136001,高雄市林園區漁會,高雄市林園區鳳芸里漁港路2號,07-6432763,08,蘇居萬,水產加工品,冷凍水產品,冷凍魷耳條
135828,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍牛港鰺魚片(OEM)
135828,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍牛港鰺魚丁(OEM)
135825,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊片(OEM)
135825,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊丁(OEM)
135824,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鬼頭刀片(OEM)
135824,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鬼頭刀丁(OEM)
135823,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍石喬片(OEM)
135823,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍石喬丁(OEM)
135822,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍旗魚片(OEM)
135822,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍旗魚丁(OEM)
135821,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鮪魚片(OEM)
135821,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鮪魚丁(OEM)
135808,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍牛港鰺魚片
135808,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍牛港鰺魚丁
135807,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鬼頭刀排
135807,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鬼頭刀片
135807,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鬼頭刀片
135807,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鬼頭刀丁
135807,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍鬼頭刀丁
135806,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍石喬磚
135806,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍石喬排
135806,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍石喬片
135806,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍石喬片
135806,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍石喬丁
135806,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍石喬丁
135805,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊磚
135805,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊條
135805,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊排
135805,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊片
135805,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊片
135805,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊丁
135805,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍水鯊丁
135804,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍旗魚磚
